Solute_SMILES,Solvent_SMILES,T,log-gamma,source_file,solute_rdkit_valid,solute_canonical_isomeric,solute_canonical_nonisomeric,solute_rdkit_isomeric_flag,solute_heuristic_isomer_flag,solute_isomer_detection_method,solute_isomer_collision_group,solute_collision_group_id,solvent_rdkit_valid,solvent_canonical_isomeric,solvent_canonical_nonisomeric,solvent_rdkit_isomeric_flag,solvent_heuristic_isomer_flag,solvent_isomer_detection_method,solvent_isomer_collision_group,solvent_collision_group_id,isomer_subset_flag,isomer_detection_reason
CCc1ccccc1,O1CCCC1,25.0,-0.105360516,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,C1CCOC1,C1CCOC1,False,False,none,False,,False,
CCc1ccccc1,CN(C)C=O,20.0,1.193922468,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CN(C)C=O,CN(C)C=O,False,False,none,False,,False,
CCc1ccccc1,CN(C)C=O,25.0,0.993251773,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CN(C)C=O,CN(C)C=O,False,False,none,False,,False,
CCc1ccccc1,CN(C)C=O,30.0,0.955511445,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CN(C)C=O,CN(C)C=O,False,False,none,False,,False,
CCc1ccccc1,CN(C)C=O,35.0,0.875468737,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CN(C)C=O,CN(C)C=O,False,False,none,False,,False,
CCc1ccccc1,CN(C)C=O,40.0,0.78845736,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CN(C)C=O,CN(C)C=O,False,False,none,False,,False,
CCc1ccccc1,O,25.0,10.41631118,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,O,O,False,False,none,False,,False,
CCc1ccccc1,OCC(O)C,24.85,3.265759411,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CC(O)CO,CC(O)CO,False,False,none,False,,False,
CCc1ccccc1,COCCO,24.85,1.589235205,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,COCCO,COCCO,False,False,none,False,,False,
CCc1ccccc1,CCCCCCCCCCCCCCCC,40.0,-0.360969868,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCc1ccccc1,CCCCCCCCCCCCCCCC,70.0,-0.397496938,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCc1ccccc1,CCCCCCCCCCCCCCCC,90.0,-0.424647928,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCc1ccccc1,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,50.0,2.426217653,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,False,False,none,False,,False,
CCc1ccccc1,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,60.0,2.16916798,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,False,False,none,False,,False,
CCc1ccccc1,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,70.0,1.913386957,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,False,False,none,False,,False,
CCc1ccccc1,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,80.0,1.602211867,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,False,False,none,False,,False,
CCc1ccccc1,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,90.0,1.361489242,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,False,False,none,False,,False,
CCc1ccccc1,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,100.0,1.058831419,IDAC_2026_dataset.csv,True,CCc1ccccc1,CCc1ccccc1,False,False,none,False,,True,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,False,False,none,False,,False,
C=Cc1ccccc1,COCCOCCOCCOCCOC,31.4,-0.46203546,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,COCCOCCOCCOCCOC,COCCOCCOCCOCCOC,False,False,none,False,,False,
C=Cc1ccccc1,COCCOCCOCCOCCOC,54.4,-0.353821875,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,COCCOCCOCCOCCOC,COCCOCCOCCOCCOC,False,False,none,False,,False,
C=Cc1ccccc1,COCCOCCOCCOCCOC,70.0,-0.317454231,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,COCCOCCOCCOCCOC,COCCOCCOCCOCCOC,False,False,none,False,,False,
C=Cc1ccccc1,CC(C)(C)OCCOCCOCCOC,30.0,-0.429245637,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,COCCOCCOCCOC(C)(C)C,COCCOCCOCCOC(C)(C)C,False,False,none,False,,False,
C=Cc1ccccc1,CC(C)(C)OCCOCCOCCOC,50.0,-0.342490309,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,COCCOCCOCCOC(C)(C)C,COCCOCCOCCOC(C)(C)C,False,False,none,False,,False,
C=Cc1ccccc1,CC(C)(C)OCCOCCOCCOC,70.0,-0.311974765,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,COCCOCCOCCOC(C)(C)C,COCCOCCOCCOC(C)(C)C,False,False,none,False,,False,
C=Cc1ccccc1,CCCCOCCOCCOCCOCCCC,30.0,-0.693147181,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,CCCCOCCOCCOCCOCCCC,CCCCOCCOCCOCCOCCCC,False,False,none,False,,False,
C=Cc1ccccc1,CCCCOCCOCCOCCOCCCC,70.0,-0.563874845,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,CCCCOCCOCCOCCOCCCC,CCCCOCCOCCOCCOCCCC,False,False,none,False,,False,
C=Cc1ccccc1,CCCCOCCOCCOCCOCCCC(C)(C)C,30.0,-0.618039708,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,CCCCOCCOCCOCCOCCCC(C)(C)C,CCCCOCCOCCOCCOCCCC(C)(C)C,False,False,none,False,,False,
C=Cc1ccccc1,CCCCOCCOCCOCCOCCCC(C)(C)C,50.0,-0.504181081,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,CCCCOCCOCCOCCOCCCC(C)(C)C,CCCCOCCOCCOCCOCCCC(C)(C)C,False,False,none,False,,False,
C=Cc1ccccc1,CCCCOCCOCCOCCOCCCC(C)(C)C,70.0,-0.47320876,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,CCCCOCCOCCOCCOCCCC(C)(C)C,CCCCOCCOCCOCCOCCCC(C)(C)C,False,False,none,False,,False,
C=Cc1ccccc1,CCCCOCCOCCOCCCC,30.0,-0.517514612,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,CCCCOCCOCCOCCCC,CCCCOCCOCCOCCCC,False,False,none,False,,False,
C=Cc1ccccc1,CCCCOCCOCCOCCCC,50.0,-0.42007126,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,CCCCOCCOCCOCCCC,CCCCOCCOCCOCCCC,False,False,none,False,,False,
C=Cc1ccccc1,CCCCOCCOCCOCCCC,70.0,-0.381260419,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,CCCCOCCOCCOCCCC,CCCCOCCOCCOCCCC,False,False,none,False,,False,
C=Cc1ccccc1,O,25.0,9.918376165,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,O,O,False,False,none,False,,False,
C=Cc1ccccc1,O,25.0,10.05406041,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,O,O,False,False,none,False,,False,
C=Cc1ccccc1,O,25.0,9.798127037,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,O,O,False,False,none,False,,False,
C=Cc1ccccc1,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,100.0,-0.638658995,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,False,False,none,False,,False,
C=Cc1ccccc1,OCC(O)CO,30.0,4.828313737,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,OCC(O)CO,OCC(O)CO,False,False,none,False,,False,
C=Cc1ccccc1,OCC(O)CO,40.0,4.634728988,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,OCC(O)CO,OCC(O)CO,False,False,none,False,,False,
C=Cc1ccccc1,OCC(O)CO,50.0,4.403054002,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,OCC(O)CO,OCC(O)CO,False,False,none,False,,False,
C=Cc1ccccc1,OCC(O)CO,60.0,4.119037175,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,OCC(O)CO,OCC(O)CO,False,False,none,False,,False,
C=Cc1ccccc1,OCC(O)CO,70.0,3.795489189,IDAC_2026_dataset.csv,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,False,,True,OCC(O)CO,OCC(O)CO,False,False,none,False,,False,
CCCc1ccccc1,OCCOCCO,25.0,3.254242969,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,OCCOCCO,OCCOCCO,False,False,none,False,,False,
CCCc1ccccc1,OCCOCCOCCO,25.0,2.674148649,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,OCCOCCOCCO,OCCOCCOCCO,False,False,none,False,,False,
CCCc1ccccc1,OCCO,25.0,5.313205979,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,OCCO,OCCO,False,False,none,False,,False,
CCCc1ccccc1,OCC(O)CO,25.0,7.073269717,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,OCC(O)CO,OCC(O)CO,False,False,none,False,,False,
CCCc1ccccc1,CCCCCCCCCCCCCCCCCC,45.0,0.019802627,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCCc1ccccc1,CCCCCCCCCCCCCCCCCl,45.0,-0.162518929,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCCCl,CCCCCCCCCCCCCCCCCl,False,False,none,False,,False,
CCCc1ccccc1,CCCCCCCCCCCCCCCCBr,45.0,-0.183922838,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCCBr,CCCCCCCCCCCCCCCCBr,False,False,none,False,,False,
CCCc1ccccc1,CCCCCCCCCCCCCCCCI,45.0,-0.158995731,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCCI,CCCCCCCCCCCCCCCCI,False,False,none,False,,False,
CCCc1ccccc1,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,100.0,-0.30924625,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,False,False,none,False,,False,
CCCc1ccccc1,CCCCCCCCCCCCCCCC,180.0,-0.158995731,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCCc1ccccc1,CCCCCCCCCCCCCCCC,70.0,-0.363843433,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCCc1ccccc1,CCCCCCCCCCCCCCCC,90.0,-0.387134151,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCCc1ccccc1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,30.0,-0.202116184,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,False,False,none,False,,False,
CCCc1ccccc1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,35.0,-0.214431611,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,False,False,none,False,,False,
CCCc1ccccc1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,40.0,-0.221894332,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,False,False,none,False,,False,
CCCc1ccccc1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,45.0,-0.229413164,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,False,False,none,False,,False,
CCCc1ccccc1,OCCCCCCCCCCCCCCCC,180.0,0.122217633,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCO,False,False,none,False,,False,
CCCc1ccccc1,O,0.5,11.87059991,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,O,O,False,False,none,False,,False,
CCCc1ccccc1,O,5.0,11.8913619,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,O,O,False,False,none,False,,False,
CCCc1ccccc1,O,15.0,11.91170158,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,O,O,False,False,none,False,,False,
CCCc1ccccc1,O,25.0,11.83500896,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,O,O,False,False,none,False,,False,
CCCc1ccccc1,O,35.0,11.75194237,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,O,O,False,False,none,False,,False,
CCCc1ccccc1,O,45.0,11.57119437,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,O,O,False,False,none,False,,False,
CCCc1ccccc1,O,55.0,11.38736224,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,O,O,False,False,none,False,,False,
CCCc1ccccc1,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,100.0,-1.090644119,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCCc1ccccc1,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,115.0,-1.081755172,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCCc1ccccc1,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,130.0,-1.090644119,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCCc1ccccc1,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,145.0,-1.105636904,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCCc1ccccc1,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,160.0,-1.108662625,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCCc1ccccc1,CO,25.0,2.850706502,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CO,CO,False,False,none,False,,False,
CCCc1ccccc1,CC#N,25.0,2.054123734,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CC#N,CC#N,False,False,none,False,,False,
CCCc1ccccc1,OC(C)C,25.0,1.945910149,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CC(C)O,CC(C)O,False,False,none,False,,False,
CCCc1ccccc1,O1CCCC1,25.0,-0.094310679,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,C1CCOC1,C1CCOC1,False,False,none,False,,False,
CCCc1ccccc1,O,25.0,11.79810441,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,O,O,False,False,none,False,,False,
CCCc1ccccc1,CCCCCCCCCCCCCCCC,70.0,-0.363843433,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCCc1ccccc1,CCCCCCCCCCCCCCCC,90.0,-0.387134151,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,False,
CCCc1ccccc1,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,50.0,2.880994596,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,False,False,none,False,,False,
CCCc1ccccc1,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,60.0,2.690632727,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,False,False,none,False,,False,
CCCc1ccccc1,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,70.0,2.443650533,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,False,False,none,False,,False,
CCCc1ccccc1,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,80.0,2.216809316,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,False,False,none,False,,False,
CCCc1ccccc1,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,90.0,1.99252107,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,False,False,none,False,,False,
CCCc1ccccc1,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(=O)N,100.0,1.744842549,IDAC_2026_dataset.csv,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,False,,True,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,CCCCC(CC)CCC(C)(CC(CC)CCCC)C(N)=O,False,False,none,False,,False,
Cc1cc(C)cc(C)c1,CCCCCCCCCCCCCCCCCC,45.0,-0.06720875,IDAC_2026_dataset.csv,True,Cc1cc(C)cc(C)c1,Cc1cc(C)cc(C)c1,False,False,none,False,,True,CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC,False,False,none,False,,False,
Cc1cc(C)cc(C)c1,CCCCCCCCCCCCCCCCCl,45.0,-0.239527031,IDAC_2026_dataset.csv,True,Cc1cc(C)cc(C)c1,Cc1cc(C)cc(C)c1,False,False,none,False,,True,CCCCCCCCCCCCCCCCCl,CCCCCCCCCCCCCCCCCl,False,False,none,False,,False,
Cc1cc(C)cc(C)c1,CCCCCCCCCCCCCCCCBr,45.0,-0.25747623,IDAC_2026_dataset.csv,True,Cc1cc(C)cc(C)c1,Cc1cc(C)cc(C)c1,False,False,none,False,,True,CCCCCCCCCCCCCCCCBr,CCCCCCCCCCCCCCCCBr,False,False,none,False,,False,
Cc1cc(C)cc(C)c1,CCCCCCCCCCCCCCCCI,45.0,-0.228156093,IDAC_2026_dataset.csv,True,Cc1cc(C)cc(C)c1,Cc1cc(C)cc(C)c1,False,False,none,False,,True,CCCCCCCCCCCCCCCCI,CCCCCCCCCCCCCCCCI,False,False,none,False,,False,
Cc1cc(C)cc(C)c1,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,100.0,-0.329893921,IDAC_2026_dataset.csv,True,Cc1cc(C)cc(C)c1,Cc1cc(C)cc(C)c1,False,False,none,False,,True,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,False,False,none,False,,False,
Cc1cc(C)cc(C)c1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,30.0,-0.263965546,IDAC_2026_dataset.csv,True,Cc1cc(C)cc(C)c1,Cc1cc(C)cc(C)c1,False,False,none,False,,True,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,False,False,none,False,,False,
Cc1cc(C)cc(C)c1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,35.0,-0.26918749,IDAC_2026_dataset.csv,True,Cc1cc(C)cc(C)c1,Cc1cc(C)cc(C)c1,False,False,none,False,,True,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,False,False,none,False,,False,
