Solute_SMILES,Solvent_SMILES,T,log-gamma,source_file,solute_rdkit_valid,solute_canonical_isomeric,solute_canonical_nonisomeric,solute_rdkit_isomeric_flag,solute_heuristic_isomer_flag,solute_isomer_detection_method,solute_isomer_collision_group,solute_collision_group_id,solvent_rdkit_valid,solvent_canonical_isomeric,solvent_canonical_nonisomeric,solvent_rdkit_isomeric_flag,solvent_heuristic_isomer_flag,solvent_isomer_detection_method,solvent_isomer_collision_group,solvent_collision_group_id,isomer_subset_flag,isomer_detection_reason
CCCCC=C,CCCCCC=CCC=CCCCCCCCC(O)=O,75.16,0.684106436,IDAC_2026_dataset.csv,True,C=CCCCC,C=CCCCC,False,False,none,False,,True,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0001,True,solvent:collision
CCCCC=C,CCCCCC=CCC=CCCCCCCCC(O)=O,75.13,0.694646057,IDAC_2026_dataset.csv,True,C=CCCCC,C=CCCCC,False,False,none,False,,True,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0001,True,solvent:collision
CCCCC=C,CCCCCC=CCC=CCCCCCCCC(O)=O,85.15,0.858661619,IDAC_2026_dataset.csv,True,C=CCCCC,C=CCCCC,False,False,none,False,,True,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0001,True,solvent:collision
CCCCC=C,CCC=CCC=CCC=CCCCCCCCC(O)=O,29.98,0.924258902,IDAC_2026_dataset.csv,True,C=CCCCC,C=CCCCC,False,False,none,False,,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0003,True,solvent:collision
CCCCC=C,CCC=CCC=CCC=CCCCCCCCC(O)=O,40.09,0.752830183,IDAC_2026_dataset.csv,True,C=CCCCC,C=CCCCC,False,False,none,False,,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0003,True,solvent:collision
CCCCC=C,CCC=CCC=CCC=CCCCCCCCC(O)=O,40.1,0.782530742,IDAC_2026_dataset.csv,True,C=CCCCC,C=CCCCC,False,False,none,False,,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0003,True,solvent:collision
CCCCC=C,CCC=CCC=CCC=CCCCCCCCC(O)=O,50.01,0.897719346,IDAC_2026_dataset.csv,True,C=CCCCC,C=CCCCC,False,False,none,False,,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0003,True,solvent:collision
CCCCC=C,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,80.0,-0.46203546,IDAC_2026_dataset.csv,True,C=CCCCC,C=CCCCC,False,False,none,False,,True,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,False,False,none,True,solvent_iso_collision_0004,True,solvent:collision
CCCC=CC,CCCCCCCCCCCCCCCCCC,35.0,-0.111675377,IDAC_2026_dataset.csv,True,CC=CCCC,CC=CCCC,False,False,none,True,solute_iso_collision_0008,True,CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCCC=CC,CCCCCCCCCCCCCCCCC=C,35.0,-0.147595704,IDAC_2026_dataset.csv,True,CC=CCCC,CC=CCCC,False,False,none,True,solute_iso_collision_0008,True,C=CCCCCCCCCCCCCCCCC,C=CCCCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCCC=CC,OCCOCCO,25.0,3.923951576,IDAC_2026_dataset.csv,True,CC=CCCC,CC=CCCC,False,False,none,True,solute_iso_collision_0008,True,OCCOCCO,OCCOCCO,False,False,none,False,,True,solute:collision
CCCC=CC,OCCOCCOCCO,25.0,3.42751469,IDAC_2026_dataset.csv,True,CC=CCCC,CC=CCCC,False,False,none,True,solute_iso_collision_0008,True,OCCOCCOCCO,OCCOCCOCCO,False,False,none,False,,True,solute:collision
CCCC=CC,OCCO,25.0,5.590986981,IDAC_2026_dataset.csv,True,CC=CCCC,CC=CCCC,False,False,none,True,solute_iso_collision_0008,True,OCCO,OCCO,False,False,none,False,,True,solute:collision
CCC=CCC,CCCCCCCCCCCCCCCCCC,35.0,-0.078057635,IDAC_2026_dataset.csv,True,CCC=CCC,CCC=CCC,False,False,none,True,solute_iso_collision_0009,True,CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCC=CCC,CCCCCCCCCCCCCCCCC=C,35.0,-0.120655459,IDAC_2026_dataset.csv,True,CCC=CCC,CCC=CCC,False,False,none,True,solute_iso_collision_0009,True,C=CCCCCCCCCCCCCCCCC,C=CCCCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCC=CCC,CCCCCCCCCCCCCCCC,35.0,-0.052038423,IDAC_2026_dataset.csv,True,CCC=CCC,CCC=CCC,False,False,none,True,solute_iso_collision_0009,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCC=CCC,CCCCCCCCCCCCCCC=C,35.0,-0.096017798,IDAC_2026_dataset.csv,True,CCC=CCC,CCC=CCC,False,False,none,True,solute_iso_collision_0009,True,C=CCCCCCCCCCCCCCC,C=CCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCC=CC=C,CCCCCCCCCCCCCCCC,50.0,-0.427710717,IDAC_2026_dataset.csv,True,C=CC=CCC,C=CC=CCC,False,False,none,True,solute_iso_collision_0005,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCC=CC=C,CCCCCCCCCCCCCCCC,60.0,-0.356674944,IDAC_2026_dataset.csv,True,C=CC=CCC,C=CC=CCC,False,False,none,True,solute_iso_collision_0005,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCC=CC=C,CCCCCCCCCCCCCCCC,70.0,-0.427710717,IDAC_2026_dataset.csv,True,C=CC=CCC,C=CC=CCC,False,False,none,True,solute_iso_collision_0005,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCC=CC=C,CCCCCCCCCCCCCCCC,80.0,-0.444725822,IDAC_2026_dataset.csv,True,C=CC=CCC,C=CC=CCC,False,False,none,True,solute_iso_collision_0005,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCC=CC=C,CCCCCCCCCCCCCCCC,90.0,-0.418550348,IDAC_2026_dataset.csv,True,C=CC=CCC,C=CC=CCC,False,False,none,True,solute_iso_collision_0005,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCC=CC=C,CN1CCCC1=O,35.0,1.08180517,IDAC_2026_dataset.csv,True,C=CC=CCC,C=CC=CCC,False,False,none,True,solute_iso_collision_0005,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:collision
CCC=CC=C,CN1CCCC1=O,40.0,1.043804052,IDAC_2026_dataset.csv,True,C=CC=CCC,C=CC=CCC,False,False,none,True,solute_iso_collision_0005,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:collision
CCC=CC=C,CN1CCCC1=O,45.0,1.043804052,IDAC_2026_dataset.csv,True,C=CC=CCC,C=CC=CCC,False,False,none,True,solute_iso_collision_0005,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:collision
CCC=CC=C,CCCCCCCCCCCCCCCCCC,35.0,-0.125490888,IDAC_2026_dataset.csv,True,C=CC=CCC,C=CC=CCC,False,False,none,True,solute_iso_collision_0005,True,CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCC=CC=C,CCCCCCCCCCCCCCCCC=C,35.0,-0.193647406,IDAC_2026_dataset.csv,True,C=CC=CCC,C=CC=CCC,False,False,none,True,solute_iso_collision_0005,True,C=CCCCCCCCCCCCCCCCC,C=CCCCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCC=CC=C,CCCCCCCCCCCCCCCCCC,50.0,-0.122267268,IDAC_2026_dataset.csv,True,C=CC=CCC,C=CC=CCC,False,False,none,True,solute_iso_collision_0005,True,CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCC=CC=C,CCCCCCCCCCCCCCCCC=C,50.0,-0.20078542,IDAC_2026_dataset.csv,True,C=CC=CCC,C=CC=CCC,False,False,none,True,solute_iso_collision_0005,True,C=CCCCCCCCCCCCCCCCC,C=CCCCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCC=CC=C,CCCCCCCCCCCCCCCC,35.0,-0.07575505,IDAC_2026_dataset.csv,True,C=CC=CCC,C=CC=CCC,False,False,none,True,solute_iso_collision_0005,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CCC=CC=C,CCCCCCCCCCCCCCC=C,35.0,-0.146444412,IDAC_2026_dataset.csv,True,C=CC=CCC,C=CC=CCC,False,False,none,True,solute_iso_collision_0005,True,C=CCCCCCCCCCCCCCC,C=CCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
C1CCC=CCCC1,CN(C)C=O,20.0,2.360854001,IDAC_2026_dataset.csv,True,C1=CCCCCCC1,C1=CCCCCCC1,False,False,none,True,solute_iso_collision_0007,True,CN(C)C=O,CN(C)C=O,False,False,none,False,,True,solute:collision
C1CCC=CCCC1,CN(C)C=O,40.0,2.140066163,IDAC_2026_dataset.csv,True,C1=CCCCCCC1,C1=CCCCCCC1,False,False,none,True,solute_iso_collision_0007,True,CN(C)C=O,CN(C)C=O,False,False,none,False,,True,solute:collision
C1CCC=CCCC1,CN(C)C=O,60.0,1.916922612,IDAC_2026_dataset.csv,True,C1=CCCCCCC1,C1=CCCCCCC1,False,False,none,True,solute_iso_collision_0007,True,CN(C)C=O,CN(C)C=O,False,False,none,False,,True,solute:collision
C1CCC=CCCC1,CN1CCCC1=O,20.0,1.568615918,IDAC_2026_dataset.csv,True,C1=CCCCCCC1,C1=CCCCCCC1,False,False,none,True,solute_iso_collision_0007,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:collision
C1CCC=CCCC1,CN1CCCC1=O,40.0,1.458615023,IDAC_2026_dataset.csv,True,C1=CCCCCCC1,C1=CCCCCCC1,False,False,none,True,solute_iso_collision_0007,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:collision
C1CCC=CCCC1,CN1CCCC1=O,60.0,1.386294361,IDAC_2026_dataset.csv,True,C1=CCCCCCC1,C1=CCCCCCC1,False,False,none,True,solute_iso_collision_0007,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,False,,True,solute:collision
CC(C1CC=C(C)CC1)=C,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,81.5,-1.347073648,IDAC_2026_dataset.csv,True,C=C(C)C1CC=C(C)CC1,C=C(C)C1CC=C(C)CC1,False,False,none,True,solute_iso_collision_0006,True,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CC(C1CC=C(C)CC1)=C,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,92.0,-1.386294361,IDAC_2026_dataset.csv,True,C=C(C)C1CC=C(C)CC1,C=C(C)C1CC=C(C)CC1,False,False,none,True,solute_iso_collision_0006,True,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CC(C1CC=C(C)CC1)=C,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,102.2,-1.347073648,IDAC_2026_dataset.csv,True,C=C(C)C1CC=C(C)CC1,C=C(C)C1CC=C(C)CC1,False,False,none,True,solute_iso_collision_0006,True,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CC(C1CC=C(C)CC1)=C,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,77.4,-1.139434283,IDAC_2026_dataset.csv,True,C=C(C)C1CC=C(C)CC1,C=C(C)C1CC=C(C)CC1,False,False,none,True,solute_iso_collision_0006,True,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CC(C1CC=C(C)CC1)=C,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,87.6,-1.897119985,IDAC_2026_dataset.csv,True,C=C(C)C1CC=C(C)CC1,C=C(C)C1CC=C(C)CC1,False,False,none,True,solute_iso_collision_0006,True,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CC(C1CC=C(C)CC1)=C,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,94.9,-1.771956842,IDAC_2026_dataset.csv,True,C=C(C)C1CC=C(C)CC1,C=C(C)C1CC=C(C)CC1,False,False,none,True,solute_iso_collision_0006,True,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,False,False,none,False,,True,solute:collision
CC(C1CC=C(C)CC1)=C,CCCCCCCCCCCCCCCC(O)=O,81.6,-0.891598119,IDAC_2026_dataset.csv,True,C=C(C)C1CC=C(C)CC1,C=C(C)C1CC=C(C)CC1,False,False,none,True,solute_iso_collision_0006,True,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,False,False,none,False,,True,solute:collision
CC(C1CC=C(C)CC1)=C,CCCCCCCCCCCCCCCC(O)=O,92.1,-0.798507696,IDAC_2026_dataset.csv,True,C=C(C)C1CC=C(C)CC1,C=C(C)C1CC=C(C)CC1,False,False,none,True,solute_iso_collision_0006,True,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,False,False,none,False,,True,solute:collision
CC(C1CC=C(C)CC1)=C,CCCCCCCCCCCCCCCC(O)=O,101.0,-0.776528789,IDAC_2026_dataset.csv,True,C=C(C)C1CC=C(C)CC1,C=C(C)C1CC=C(C)CC1,False,False,none,True,solute_iso_collision_0006,True,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,False,False,none,False,,True,solute:collision
CO,CCCCCCCCC=CCCCCCCCC(O)=O,65.21,0.452984624,IDAC_2026_dataset.csv,True,CO,CO,False,False,none,False,,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0002,True,solvent:collision
CO,CCCCCCCCC=CCCCCCCCC(O)=O,75.21,0.389335726,IDAC_2026_dataset.csv,True,CO,CO,False,False,none,False,,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0002,True,solvent:collision
CO,CCCCCCCCC=CCCCCCCCC(O)=O,85.13,0.399447036,IDAC_2026_dataset.csv,True,CO,CO,False,False,none,False,,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0002,True,solvent:collision
CO,CCCCCC=CCC=CCCCCCCCC(O)=O,65.13,0.374318379,IDAC_2026_dataset.csv,True,CO,CO,False,False,none,False,,True,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0001,True,solvent:collision
CO,CCCCCC=CCC=CCCCCCCCC(O)=O,75.16,0.283674051,IDAC_2026_dataset.csv,True,CO,CO,False,False,none,False,,True,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0001,True,solvent:collision
CO,CCC=CCC=CCC=CCCCCCCCC(O)=O,29.98,0.151862349,IDAC_2026_dataset.csv,True,CO,CO,False,False,none,False,,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0003,True,solvent:collision
CO,CCC=CCC=CCC=CCCCCCCCC(O)=O,40.09,0.255417112,IDAC_2026_dataset.csv,True,CO,CO,False,False,none,False,,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0003,True,solvent:collision
CO,CCC=CCC=CCC=CCCCCCCCC(O)=O,50.11,0.305276381,IDAC_2026_dataset.csv,True,CO,CO,False,False,none,False,,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0003,True,solvent:collision
OCC,CCCCCCCCC=CCCCCCCCC(O)=O,65.21,0.372252974,IDAC_2026_dataset.csv,True,CCO,CCO,False,False,none,False,,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0002,True,solvent:collision
OCC,CCCCCCCCC=CCCCCCCCC(O)=O,75.21,0.316998127,IDAC_2026_dataset.csv,True,CCO,CCO,False,False,none,False,,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0002,True,solvent:collision
OCC,CCCCCCCCC=CCCCCCCCC(O)=O,85.13,0.323531725,IDAC_2026_dataset.csv,True,CCO,CCO,False,False,none,False,,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0002,True,solvent:collision
OCC,CCCCCC=CCC=CCCCCCCCC(O)=O,65.13,0.308954208,IDAC_2026_dataset.csv,True,CCO,CCO,False,False,none,False,,True,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0001,True,solvent:collision
OCC,CCCCCC=CCC=CCCCCCCCC(O)=O,75.13,0.200488861,IDAC_2026_dataset.csv,True,CCO,CCO,False,False,none,False,,True,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0001,True,solvent:collision
OCC,CCCCCC=CCC=CCCCCCCCC(O)=O,85.15,0.207826847,IDAC_2026_dataset.csv,True,CCO,CCO,False,False,none,False,,True,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0001,True,solvent:collision
OCC,CCC=CCC=CCC=CCCCCCCCC(O)=O,29.98,0.067658648,IDAC_2026_dataset.csv,True,CCO,CCO,False,False,none,False,,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0003,True,solvent:collision
OCC,CCC=CCC=CCC=CCCCCCCCC(O)=O,40.1,0.195566784,IDAC_2026_dataset.csv,True,CCO,CCO,False,False,none,False,,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0003,True,solvent:collision
OCC,CCC=CCC=CCC=CCCCCCCCC(O)=O,50.11,0.274596833,IDAC_2026_dataset.csv,True,CCO,CCO,False,False,none,False,,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0003,True,solvent:collision
OCCC,CCCCCCCCC=CCCCCCCCC(O)=O,65.21,0.303801454,IDAC_2026_dataset.csv,True,CCCO,CCCO,False,False,none,False,,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0002,True,solvent:collision
OCCC,CCCCCCCCC=CCCCCCCCC(O)=O,75.21,0.236651901,IDAC_2026_dataset.csv,True,CCCO,CCCO,False,False,none,False,,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0002,True,solvent:collision
OCCC,CCCCCCCCC=CCCCCCCCC(O)=O,85.13,0.218331994,IDAC_2026_dataset.csv,True,CCCO,CCCO,False,False,none,False,,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0002,True,solvent:collision
OCCC,CCCCCC=CCC=CCCCCCCCC(O)=O,65.13,0.253090628,IDAC_2026_dataset.csv,True,CCCO,CCCO,False,False,none,False,,True,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0001,True,solvent:collision
OCCC,CCCCCC=CCC=CCCCCCCCC(O)=O,75.16,0.216722984,IDAC_2026_dataset.csv,True,CCCO,CCCO,False,False,none,False,,True,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0001,True,solvent:collision
OCCC,CCCCCC=CCC=CCCCCCCCC(O)=O,85.18,0.198850859,IDAC_2026_dataset.csv,True,CCCO,CCCO,False,False,none,False,,True,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0001,True,solvent:collision
OCCC,CCC=CCC=CCC=CCCCCCCCC(O)=O,50.11,0.239803992,IDAC_2026_dataset.csv,True,CCCO,CCCO,False,False,none,False,,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0003,True,solvent:collision
OC(C)C,CCCCCCCCC=CCCCCCCCC(O)=O,65.21,0.181487876,IDAC_2026_dataset.csv,True,CC(C)O,CC(C)O,False,False,none,False,,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0002,True,solvent:collision
OC(C)C,CCCCCCCCC=CCCCCCCCC(O)=O,75.21,0.115112807,IDAC_2026_dataset.csv,True,CC(C)O,CC(C)O,False,False,none,False,,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0002,True,solvent:collision
OC(C)C,CCCCCCCCC=CCCCCCCCC(O)=O,85.13,0.107059072,IDAC_2026_dataset.csv,True,CC(C)O,CC(C)O,False,False,none,False,,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0002,True,solvent:collision
OC(C)C,CCCCCC=CCC=CCCCCCCCC(O)=O,65.13,0.125751205,IDAC_2026_dataset.csv,True,CC(C)O,CC(C)O,False,False,none,False,,True,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0001,True,solvent:collision
OC(C)C,CCCCCC=CCC=CCCCCCCCC(O)=O,75.13,0.12751332,IDAC_2026_dataset.csv,True,CC(C)O,CC(C)O,False,False,none,False,,True,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0001,True,solvent:collision
OC(C)C,CCCCCC=CCC=CCCCCCCCC(O)=O,85.18,0.119559235,IDAC_2026_dataset.csv,True,CC(C)O,CC(C)O,False,False,none,False,,True,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0001,True,solvent:collision
OC(C)C,CCC=CCC=CCC=CCCCCCCCC(O)=O,40.1,0.077886539,IDAC_2026_dataset.csv,True,CC(C)O,CC(C)O,False,False,none,False,,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0003,True,solvent:collision
OC(C)C,CCC=CCC=CCC=CCCCCCCCC(O)=O,50.11,0.114221144,IDAC_2026_dataset.csv,True,CC(C)O,CC(C)O,False,False,none,False,,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0003,True,solvent:collision
OC(C)C,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,80.0,1.064710737,IDAC_2026_dataset.csv,True,CC(C)O,CC(C)O,False,False,none,False,,True,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,False,False,none,True,solvent_iso_collision_0004,True,solvent:collision
OCCCC,CCCCCCCCC=CCCCCCCCC(O)=O,65.21,0.231111721,IDAC_2026_dataset.csv,True,CCCCO,CCCCO,False,False,none,False,,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0002,True,solvent:collision
OCCCC,CCCCCCCCC=CCCCCCCCC(O)=O,75.21,0.203756838,IDAC_2026_dataset.csv,True,CCCCO,CCCCO,False,False,none,False,,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0002,True,solvent:collision
OCCCC,CCCCCCCCC=CCCCCCCCC(O)=O,85.13,0.202124184,IDAC_2026_dataset.csv,True,CCCCO,CCCCO,False,False,none,False,,True,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,False,False,none,True,solvent_iso_collision_0002,True,solvent:collision
